actual_entry_fill_points,actual_exit_fill_points,ambiguous_adverse_first,bars_held_m1,block_kind,block_lower,block_upper,commission_cost_points,component_ids,confluence_lower,confluence_upper,cost_adjusted_entry_points,cost_adjusted_exit_points,cost_evidence_class,d1_candle2_start,decision_time,direction,entry_bar_start,entry_path_available_at,entry_reference_points,event_id,exit_reason,exit_reference_points,exit_time,experiment_id,expiry_time,exposure_label,family,fill_evidence_class,fill_reason,fill_status,final_holdout_accesses,financing_cost_points,gross_movement_points,gross_r,holding_hours,mode,net_points,net_r,outcome,program_id,protected_data_accesses,risk_points,scenario_id,setup_id,slippage_cost_points,spread_cost_points,stop_reference_points,strategy_id,target_multiple,target_reference_points,timeframe
13091.2,13102.2,False,29,OB,13089.8,13101.2,1.0,FVG-009593|OB-001792,13090.3,13092.1,13090.45,13102.95,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-14 00:00:00,2023-04-17 09:25:00,BEARISH,2023-04-17 09:29:00,2023-04-17 09:30:00,13091.2,D1-20230414-BEARISH,STOP,13102.2,2023-04-17 09:58:00,MLR-TECH-ABL-001,2023-04-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-11.0,-0.8148148148148148148148148148,0.4666666666666667,TECHNICAL_ONLY_ABLATION,-13.50,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,13.50,NORMALIZED_LOW_COST,D1-20230414-BEARISH-M5-C1_OB_FVG-FVG-009593-OB-001792,0.50,1,13102.2,M5_C1_OB_FVG,1.5,13070.950,M5
13091.2,13103.2,False,30,OB,13089.8,13101.2,2,FVG-009593|OB-001792,13090.3,13092.1,13089.7,13104.7,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-14 00:00:00,2023-04-17 09:25:00,BEARISH,2023-04-17 09:29:00,2023-04-17 09:30:00,13091.2,D1-20230414-BEARISH,STOP,13103.2,2023-04-17 09:59:00,MLR-TECH-ABL-001,2023-04-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-12.0,-0.7058823529411764705882352941,0.48333333333333334,TECHNICAL_ONLY_ABLATION,-17.0,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,17.0,NORMALIZED_MEDIUM_COST,D1-20230414-BEARISH-M5-C1_OB_FVG-FVG-009593-OB-001792,1.0,2,13103.2,M5_C1_OB_FVG,1.5,13065.70,M5
13091.2,13107.2,False,37,OB,13089.8,13101.2,4,FVG-009593|OB-001792,13090.3,13092.1,13086.7,13111.7,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-14 00:00:00,2023-04-17 09:25:00,BEARISH,2023-04-17 09:29:00,2023-04-17 09:30:00,13091.2,D1-20230414-BEARISH,STOP,13107.2,2023-04-17 10:06:00,MLR-TECH-ABL-001,2023-04-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-16.0,-0.5517241379310344827586206897,0.6,TECHNICAL_ONLY_ABLATION,-29.00,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,29.0,NORMALIZED_HIGH_COST,D1-20230414-BEARISH-M5-C1_OB_FVG-FVG-009593-OB-001792,3.0,6,13107.2,M5_C1_OB_FVG,1.5,13047.70,M5
13234.3,13238.1,False,2,OB,13231.8,13237.1,1.0,FVG-009764|OB-001822,13233.2,13235.4,13233.55,13238.85,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-28 00:00:00,2023-05-01 03:20:00,BEARISH,2023-05-01 03:42:00,2023-05-01 03:43:00,13234.3,D1-20230428-BEARISH,STOP,13238.1,2023-05-01 03:44:00,MLR-TECH-ABL-001,2023-05-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-3.8,-0.6031746031746031746031746032,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-6.30,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,6.30,NORMALIZED_LOW_COST,D1-20230428-BEARISH-M5-C1_OB_FVG-FVG-009764-OB-001822,0.50,1,13238.1,M5_C1_OB_FVG,1.5,13224.850,M5
13234.3,13239.1,False,3,OB,13231.8,13237.1,2,FVG-009764|OB-001822,13233.2,13235.4,13232.8,13240.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-28 00:00:00,2023-05-01 03:20:00,BEARISH,2023-05-01 03:42:00,2023-05-01 03:43:00,13234.3,D1-20230428-BEARISH,STOP,13239.1,2023-05-01 03:45:00,MLR-TECH-ABL-001,2023-05-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-4.8,-0.4897959183673469387755102041,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-9.8,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,9.8,NORMALIZED_MEDIUM_COST,D1-20230428-BEARISH-M5-C1_OB_FVG-FVG-009764-OB-001822,1.0,2,13239.1,M5_C1_OB_FVG,1.5,13219.60,M5
13234.3,13243.1,False,125,OB,13231.8,13237.1,4,FVG-009764|OB-001822,13233.2,13235.4,13229.8,13247.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-04-28 00:00:00,2023-05-01 03:20:00,BEARISH,2023-05-01 03:42:00,2023-05-01 03:43:00,13234.3,D1-20230428-BEARISH,STOP,13243.1,2023-05-01 05:47:00,MLR-TECH-ABL-001,2023-05-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-8.8,-0.4036697247706422018348623853,2.066666666666667,TECHNICAL_ONLY_ABLATION,-21.80,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,21.8,NORMALIZED_HIGH_COST,D1-20230428-BEARISH-M5-C1_OB_FVG-FVG-009764-OB-001822,3.0,6,13243.1,M5_C1_OB_FVG,1.5,13201.60,M5
,,False,0,OB,13121.6,13131.0,0,FVG-009963|OB-001861,13121.6,13126.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-05-01 00:00:00,2023-05-02 21:15:00,BEARISH,,,,D1-20230501-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-05-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20230501-BEARISH-M5-C1_OB_FVG-FVG-009963-OB-001861,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,13121.6,13131.0,0,FVG-009963|OB-001861,13121.6,13126.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-05-01 00:00:00,2023-05-02 21:15:00,BEARISH,,,,D1-20230501-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-05-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20230501-BEARISH-M5-C1_OB_FVG-FVG-009963-OB-001861,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,13121.6,13131.0,0,FVG-009963|OB-001861,13121.6,13126.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-05-01 00:00:00,2023-05-02 21:15:00,BEARISH,,,,D1-20230501-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-05-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20230501-BEARISH-M5-C1_OB_FVG-FVG-009963-OB-001861,0,0,,M5_C1_OB_FVG,1.5,,M5
14555.55,14539.275,False,6,OB,14553.7,14562.9,1.0,FVG-010063|OB-001881,14553.7,14557.4,14554.80,14540.025,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-06-05 00:00:00,2023-06-06 15:20:00,BEARISH,2023-06-06 16:23:00,2023-06-06 16:24:00,14555.55,D1-20230605-BEARISH,TARGET_1_5R,14539.275,2023-06-06 16:29:00,MLR-TECH-ABL-001,2023-06-07 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,16.275,1.5,0.08333333333333333,TECHNICAL_ONLY_ABLATION,13.775,1.269585253456221198156682028,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,10.85,NORMALIZED_LOW_COST,D1-20230605-BEARISH-M5-C1_OB_FVG-FVG-010063-OB-001881,0.50,1,14563.9,M5_C1_OB_FVG,1.5,14539.275,M5
14555.55,14534.025,False,7,OB,14553.7,14562.9,2,FVG-010063|OB-001881,14553.7,14557.4,14554.05,14535.525,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-06-05 00:00:00,2023-06-06 15:20:00,BEARISH,2023-06-06 16:23:00,2023-06-06 16:24:00,14555.55,D1-20230605-BEARISH,TARGET_1_5R,14534.025,2023-06-06 16:30:00,MLR-TECH-ABL-001,2023-06-07 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,21.525,1.5,0.1,TECHNICAL_ONLY_ABLATION,16.525,1.151567944250871080139372822,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,14.35,NORMALIZED_MEDIUM_COST,D1-20230605-BEARISH-M5-C1_OB_FVG-FVG-010063-OB-001881,1.0,2,14564.9,M5_C1_OB_FVG,1.5,14534.025,M5
14555.55,14516.025,False,8,OB,14553.7,14562.9,4,FVG-010063|OB-001881,14553.7,14557.4,14551.05,14520.525,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-06-05 00:00:00,2023-06-06 15:20:00,BEARISH,2023-06-06 16:23:00,2023-06-06 16:24:00,14555.55,D1-20230605-BEARISH,TARGET_1_5R,14516.025,2023-06-06 16:31:00,MLR-TECH-ABL-001,2023-06-07 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,39.525,1.5,0.11666666666666667,TECHNICAL_ONLY_ABLATION,26.525,1.006641366223908918406072106,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,26.35,NORMALIZED_HIGH_COST,D1-20230605-BEARISH-M5-C1_OB_FVG-FVG-010063-OB-001881,3.0,6,14568.9,M5_C1_OB_FVG,1.5,14516.025,M5
,,False,0,OB,15544.4,15547.8,0,FVG-010163|OB-001894,15546.0,15547.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-14 00:00:00,2023-07-17 02:20:00,BEARISH,,,,D1-20230714-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-07-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20230714-BEARISH-M5-C1_OB_FVG-FVG-010163-OB-001894,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15544.4,15547.8,0,FVG-010163|OB-001894,15546.0,15547.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-14 00:00:00,2023-07-17 02:20:00,BEARISH,,,,D1-20230714-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-07-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20230714-BEARISH-M5-C1_OB_FVG-FVG-010163-OB-001894,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15544.4,15547.8,0,FVG-010163|OB-001894,15546.0,15547.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-14 00:00:00,2023-07-17 02:20:00,BEARISH,,,,D1-20230714-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-07-18 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20230714-BEARISH-M5-C1_OB_FVG-FVG-010163-OB-001894,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15767.7,15774.7,0,FVG-010365|OB-001921,15767.7,15774.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-19 00:00:00,2023-07-20 09:15:00,BEARISH,,,,D1-20230719-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-07-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20230719-BEARISH-M5-C1_OB_FVG-FVG-010365-OB-001921,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15767.7,15774.7,0,FVG-010365|OB-001921,15767.7,15774.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-19 00:00:00,2023-07-20 09:15:00,BEARISH,,,,D1-20230719-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-07-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20230719-BEARISH-M5-C1_OB_FVG-FVG-010365-OB-001921,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15767.7,15774.7,0,FVG-010365|OB-001921,15767.7,15774.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-19 00:00:00,2023-07-20 09:15:00,BEARISH,,,,D1-20230719-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-07-21 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20230719-BEARISH-M5-C1_OB_FVG-FVG-010365-OB-001921,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15768.3,15772.3,0,FVG-010612|OB-001971,15768.3,15770.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-31 00:00:00,2023-08-01 08:10:00,BEARISH,,,,D1-20230731-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2023-08-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20230731-BEARISH-M5-C1_OB_FVG-FVG-010612-OB-001971,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15768.3,15772.3,0,FVG-010612|OB-001971,15768.3,15770.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-31 00:00:00,2023-08-01 08:10:00,BEARISH,,,,D1-20230731-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2023-08-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20230731-BEARISH-M5-C1_OB_FVG-FVG-010612-OB-001971,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,15768.3,15772.3,0,FVG-010612|OB-001971,15768.3,15770.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-07-31 00:00:00,2023-08-01 08:10:00,BEARISH,,,,D1-20230731-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2023-08-02 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20230731-BEARISH-M5-C1_OB_FVG-FVG-010612-OB-001971,0,0,,M5_C1_OB_FVG,1.5,,M5
15537.0,15542.1,False,5,OB,15536.7,15541.1,1.0,FVG-010804|OB-002016,15536.7,15537.3,15536.25,15542.85,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-09-01 00:00:00,2023-09-04 14:30:00,BEARISH,2023-09-04 16:31:00,2023-09-04 16:32:00,15537.0,D1-20230901-BEARISH,STOP_GAP_OPEN,15542.1,2023-09-04 16:35:00,MLR-TECH-ABL-001,2023-09-05 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-5.1,-0.6710526315789473684210526316,0.05,TECHNICAL_ONLY_ABLATION,-7.60,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.60,NORMALIZED_LOW_COST,D1-20230901-BEARISH-M5-C1_OB_FVG-FVG-010804-OB-002016,0.50,1,15542.1,M5_C1_OB_FVG,1.5,15525.600,M5
15537.0,15543.1,False,5,OB,15536.7,15541.1,2,FVG-010804|OB-002016,15536.7,15537.3,15535.5,15544.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-09-01 00:00:00,2023-09-04 14:30:00,BEARISH,2023-09-04 16:31:00,2023-09-04 16:32:00,15537.0,D1-20230901-BEARISH,STOP,15543.1,2023-09-04 16:36:00,MLR-TECH-ABL-001,2023-09-05 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-6.1,-0.5495495495495495495495495495,0.06666666666666667,TECHNICAL_ONLY_ABLATION,-11.1,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,11.1,NORMALIZED_MEDIUM_COST,D1-20230901-BEARISH-M5-C1_OB_FVG-FVG-010804-OB-002016,1.0,2,15543.1,M5_C1_OB_FVG,1.5,15520.35,M5
15537.0,15547.1,False,5,OB,15536.7,15541.1,4,FVG-010804|OB-002016,15536.7,15537.3,15532.5,15551.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-09-01 00:00:00,2023-09-04 14:30:00,BEARISH,2023-09-04 16:31:00,2023-09-04 16:32:00,15537.0,D1-20230901-BEARISH,STOP,15547.1,2023-09-04 16:36:00,MLR-TECH-ABL-001,2023-09-05 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-10.1,-0.4372294372294372294372294372,0.06666666666666667,TECHNICAL_ONLY_ABLATION,-23.10,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,23.1,NORMALIZED_HIGH_COST,D1-20230901-BEARISH-M5-C1_OB_FVG-FVG-010804-OB-002016,3.0,6,15547.1,M5_C1_OB_FVG,1.5,15502.35,M5
,,False,0,OB,14572.0,14588.2,0,FVG-010973|OB-002049,14572.1,14573.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-09-27 00:00:00,2023-09-28 15:35:00,BULLISH,,,,D1-20230927-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-09-29 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20230927-BULLISH-M5-C1_OB_FVG-FVG-010973-OB-002049,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,14572.0,14588.2,0,FVG-010973|OB-002049,14572.1,14573.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-09-27 00:00:00,2023-09-28 15:35:00,BULLISH,,,,D1-20230927-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-09-29 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20230927-BULLISH-M5-C1_OB_FVG-FVG-010973-OB-002049,0,0,,M5_C1_OB_FVG,1.5,,M5
,,False,0,OB,14572.0,14588.2,0,FVG-010973|OB-002049,14572.1,14573.1,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-09-27 00:00:00,2023-09-28 15:35:00,BULLISH,,,,D1-20230927-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2023-09-29 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20230927-BULLISH-M5-C1_OB_FVG-FVG-010973-OB-002049,0,0,,M5_C1_OB_FVG,1.5,,M5
15799.2,15803.3,False,2,OB,15797.8,15802.3,1.0,FVG-011103|OB-002077,15797.8,15800.6,15798.45,15804.05,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-11-15 00:00:00,2023-11-16 13:40:00,BEARISH,2023-11-16 15:37:00,2023-11-16 15:38:00,15799.2,D1-20231115-BEARISH,STOP,15803.3,2023-11-16 15:39:00,MLR-TECH-ABL-001,2023-11-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-4.1,-0.6212121212121212121212121212,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-6.60,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,6.60,NORMALIZED_LOW_COST,D1-20231115-BEARISH-M5-C1_OB_FVG-FVG-011103-OB-002077,0.50,1,15803.3,M5_C1_OB_FVG,1.5,15789.300,M5
15799.2,15804.3,False,2,OB,15797.8,15802.3,2,FVG-011103|OB-002077,15797.8,15800.6,15797.7,15805.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2023-11-15 00:00:00,2023-11-16 13:40:00,BEARISH,2023-11-16 15:37:00,2023-11-16 15:38:00,15799.2,D1-20231115-BEARISH,STOP,15804.3,2023-11-16 15:39:00,MLR-TECH-ABL-001,2023-11-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-5.1,-0.5049504950495049504950495050,0.016666666666666666,TECHNICAL_ONLY_ABLATION,-10.1,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,10.1,NORMALIZED_MEDIUM_COST,D1-20231115-BEARISH-M5-C1_OB_FVG-FVG-011103-OB-002077,1.0,2,15804.3,M5_C1_OB_FVG,1.5,15784.05,M5
